District,Size,Price
Наурызбайский,34,12000000
Алмалинский,43,18586000
Ауэзовский,28,10500000
Турксибский,72,25000000
Бостандыкский,59,41193000
Жетысуский,70,16500000
Медеуский,70,35000000
Бостандыкский,33,15000000
Ауэзовский,45,13354000
Бостандыкский,110,48500000
Алмалинский,55,20000000
Алмалинский,68,28000000
Бостандыкский,30,10000000
Ауэзовский,75,29000000
Медеуский,150,70000000
Бостандыкский,112,65000000
Алмалинский,72,26500000
Бостандыкский,59,20500000
Бостандыкский,45,18200000
Бостандыкский,44,17500000
Алмалинский,74,28000000
Ауэзовский,59,19500000
Ауэзовский,60,17500000
Алмалинский,73,40000000
Медеуский,168,79601500
Алмалинский,65,22990000
Алатауский,61,21900000
Ауэзовский,44,17500000
Ауэзовский,75,26000000
Медеуский,140,82000000
Медеуский,140,75000000
Алатауский,65,17000000
Алмалинский,33,15000000
Бостандыкский,67,28800000
Турксибский,47,15000000
Бостандыкский,56,20000000
Ауэзовский,56,15500000
Ауэзовский,90,28000000
Ауэзовский,33,11700000
Ауэзовский,54,15500000
Ауэзовский,40,13000000
Ауэзовский,46,13000000
Ауэзовский,31,10200000
Ауэзовский,30,10800000
Ауэзовский,30,10500000
Ауэзовский,46,13200000
Ауэзовский,46,13000000
Ауэзовский,44,13500000
Ауэзовский,44,13500000
Ауэзовский,44,14000000
Ауэзовский,40,12000000
Ауэзовский,44,13000000
Бостандыкский,170,21000000
Бостандыкский,56,20000000
Жетысуский,18,10000000
Турксибский,25,10000000
Ауэзовский,45,25000000
Медеуский,82,15000000
Бостандыкский,46,18000000
Алмалинский,43,13300000
Бостандыкский,31,35000000
Алмалинский,80,23000000
Алатауский,64,15000000
Ауэзовский,70,21000000
Алатауский,64,17500000
Медеуский,75,79000000
Ауэзовский,160,14000000
Медеуский,42,24000000
Алмалинский,65,52000000
Бостандыкский,170,24500000
Ауэзовский,33,27000000
Алмалинский,64,16300000
Бостандыкский,43,11999999
Медеуский,33,37000000
Медеуский,73,42000000
Медеуский,68,31000000
Медеуский,63,55000000
Медеуский,103,51000000
Бостандыкский,98,23000000
Алмалинский,60,15200000
Медеуский,43,39000000
Алмалинский,70,13800000
Медеуский,43,91150000
Медеуский,106,70000000
Бостандыкский,160,19000000
Алмалинский,60,30000000
Жетысуский,84,12500000
Жетысуский,42,13000000
Алмалинский,63,18411000
Алмалинский,52,32500000
Алмалинский,43,15000000
Алмалинский,65,24500000
Ауэзовский,32,12000000
Алмалинский,36,13235000
Алмалинский,58,20500000
Алмалинский,98,37500000
Турксибский,38,13500000
Ауэзовский,60,22000000
Турксибский,39,12000000
Алмалинский,53,21800000
Ауэзовский,59,22900000
Турксибский,52,12200000
Алмалинский,60,24000000
Алатауский,40,15000000
Ауэзовский,55,17000000
Бостандыкский,45,29980000
Бостандыкский,75,39000000
Бостандыкский,116,49990000
Бостандыкский,55,26000000
Алмалинский,83,27000000
Медеуский,61,24000000
Ауэзовский,100,34000000
Алмалинский,41,17800000
Ауэзовский,56,19500000
Бостандыкский,49,27000000
Алмалинский,36,17399999
Алмалинский,45,14900000
Бостандыкский,60,23000000
Бостандыкский,112,60000000
Турксибский,42,17000000
Медеуский,120,38000000
Бостандыкский,37,13800000
Бостандыкский,38,21500000
Бостандыкский,143,61000000
Алмалинский,90,34000000
Алмалинский,130,67800000
Алмалинский,44,15000000
Бостандыкский,120,82000000
Бостандыкский,120,72000000
Алатауский,56,12000000
Медеуский,69,28500000
Алмалинский,44,14900000
Бостандыкский,37,25000000
Жетысуский,55,15200000
Алмалинский,45,17300000
Алмалинский,45,16800000
Алмалинский,58,22500000
Медеуский,168,79601500
Турксибский,78,23530000
Медеуский,145,82000000
Алмалинский,44,17000000
Медеуский,52,25000000
Медеуский,74,43000000
Медеуский,67,33000000
Алмалинский,80,35000000
Бостандыкский,131,98000000
Бостандыкский,160,80000000
Медеуский,83,40000000
Бостандыкский,52,24900000
Алмалинский,62,24000000
Алмалинский,75,23590000
Наурызбайский,132,23500000
Алмалинский,45,16000000
Алмалинский,58,24000000
Медеуский,118,75000000
Бостандыкский,73,89149500
Бостандыкский,120,86000000
Алмалинский,43,18600000
Бостандыкский,143,90000000
Медеуский,52,28000000
Медеуский,50,26000000
Бостандыкский,113,85000000
Бостандыкский,69,29000000
Алмалинский,61,23300000
Алатауский,54,15000000
Жетысуский,33,10490000
Медеуский,100,55000000
Алатауский,84,30000000
Турксибский,49,14000000
Бостандыкский,105,38500000
Бостандыкский,104,57000000
Ауэзовский,59,19500000
Бостандыкский,59,30000000
Ауэзовский,86,25000000
Ауэзовский,78,29000000
Алмалинский,58,21500000
Бостандыкский,150,76000000
Медеуский,78,38500000
Алмалинский,43,15300000
Бостандыкский,72,36900000
Турксибский,43,12000000
Алмалинский,77,22500000
Алмалинский,45,22500000
Алмалинский,61,51000000
Медеуский,68,55000000
Алмалинский,87,76000000
Медеуский,120,95000000
Ауэзовский,153,10700000
Бостандыкский,147,32000000
Наурызбайский,43,18500000
Медеуский,72,45000000
Бостандыкский,55,22500000
Бостандыкский,84,39000000
Бостандыкский,110,30000000
Бостандыкский,85,22700000
Бостандыкский,82,36000000
Бостандыкский,113,91000000
Алмалинский,44,17800000
Алатауский,165,30000000
Алмалинский,65,24500000
Бостандыкский,47,16500000
Бостандыкский,50,27000000
Бостандыкский,52,30500000
Ауэзовский,50,17400000
Бостандыкский,43,23900000
Бостандыкский,46,21900000
Бостандыкский,34,15500000
Бостандыкский,66,35100000
Бостандыкский,45,24000000
Бостандыкский,65,26500000
Бостандыкский,47,21500000
Бостандыкский,60,27000000
Бостандыкский,47,25400000
Бостандыкский,44,22300000
Бостандыкский,73,42000000
Бостандыкский,70,25800000
Бостандыкский,110,84000000
Ауэзовский,70,28000000
Алмалинский,129,75000000
Бостандыкский,55,27000000
Медеуский,100,48000000
Ауэзовский,68,22800000
Бостандыкский,50,24000000
Бостандыкский,65,41000000
Алмалинский,63,25000000
Бостандыкский,120,52000000
Бостандыкский,50,54000000
Бостандыкский,52,28400000
Бостандыкский,85,52000000
Ауэзовский,74,38500000
Ауэзовский,50,19000000
Бостандыкский,61,26000000
Бостандыкский,54,25900000
Алмалинский,66,26000000
Медеуский,55,29000000
Бостандыкский,65,37500000
Бостандыкский,73,42000000
Бостандыкский,48,20300000
Медеуский,153,95000000
Бостандыкский,74,44500000
Бостандыкский,70,46000000
Бостандыкский,44,29500000
Бостандыкский,52,25000000
Бостандыкский,44,26000000
Бостандыкский,90,39000000
Ауэзовский,61,23000000
Бостандыкский,60,27400000
Бостандыкский,43,23400000
Бостандыкский,89,37000000
Бостандыкский,74,40000000
Бостандыкский,85,52000000
Бостандыкский,60,19000000
Бостандыкский,46,27500000
Бостандыкский,64,51000000
Бостандыкский,60,27380000
Бостандыкский,53,29380000
Бостандыкский,38,21500000
Бостандыкский,80,40000000
Бостандыкский,96,45000000
Ауэзовский,33,12000000
Алмалинский,42,16700000
Бостандыкский,73,29800000
Бостандыкский,60,19000000
Турксибский,52,13000000
Алатауский,39,18000000
Бостандыкский,22,20000000
Турксибский,200,20000000
Медеуский,78,38000000
Бостандыкский,122,23000000
Бостандыкский,60,40000000
Ауэзовский,91,30000000
Алмалинский,70,52000000
Ауэзовский,95,17500000
Ауэзовский,60,10000000
Алмалинский,40,37000000
Медеуский,55,78000000
Ауэзовский,150,14500000
Алмалинский,45,27000000
Медеуский,52,24000000
Алмалинский,50,25122500
Ауэзовский,77,19500000
Медеуский,125,63000000
Жетысуский,33,10500000
Бостандыкский,125,46000000
Наурызбайский,70,18000000
Бостандыкский,86,37500000
Бостандыкский,70,36800000
Бостандыкский,40,18000000
Турксибский,60,16500000
Бостандыкский,70,28500000
Бостандыкский,33,14000000
Алатауский,72,17500000
Наурызбайский,108,17500000
Медеуский,57,27000000
Алатауский,38,13500000
Бостандыкский,31,12300000
Алмалинский,31,11500000
Ауэзовский,100,36000000
Бостандыкский,53,27990000
Медеуский,70,31500000
Медеуский,54,24500000
Наурызбайский,54,19000000
Медеуский,50,21500000
Алмалинский,45,14900000
Алатауский,37,12000000
Медеуский,87,26000000
Ауэзовский,72,26000000
Бостандыкский,44,20800000
Медеуский,90,40000000
Бостандыкский,40,18500000
Бостандыкский,100,65000000
Алмалинский,72,27000000
Ауэзовский,65,23000000
Жетысуский,64,15000000
Алмалинский,55,18500000
Бостандыкский,65,32000000
Медеуский,70,40000000
Медеуский,125,95000000
Ауэзовский,58,17500000
Бостандыкский,48,26000000
Алмалинский,106,21000000
Медеуский,60,76000000
Алмалинский,150,31500000
Медеуский,94,78000000
Алмалинский,100,33000000
Бостандыкский,84,60000000
Бостандыкский,100,30800000
Медеуский,84,27600000
Алмалинский,55,26000000
Медеуский,53,30000000
Ауэзовский,55,19000000
Алмалинский,58,27800000
Алмалинский,65,22700000
Медеуский,54,44000000
Алмалинский,86,22500000
Бостандыкский,186,20500000
Бостандыкский,58,18292765
Бостандыкский,59,68000000
Алмалинский,106,31000000
Алмалинский,60,31000000
Бостандыкский,87,45000000
Медеуский,70,31500000
Бостандыкский,80,31000000
Алмалинский,44,15000000
Алмалинский,44,15500000
Алатауский,63,18500000
Бостандыкский,55,16990000
Алмалинский,86,40000000
Ауэзовский,40,12499999
Бостандыкский,32,14000000
Ауэзовский,80,44000000
Ауэзовский,42,13000000
Бостандыкский,73,36990000
Бостандыкский,61,25500000
Жетысуский,91,30000000
Бостандыкский,80,30500000
Ауэзовский,76,27000000
Бостандыкский,43,19500000
Бостандыкский,105,51000000
Алмалинский,34,13000000
Алмалинский,43,15700000
Ауэзовский,42,10500000
Ауэзовский,51,15990000
Алмалинский,48,16500000
Медеуский,30,15000000
Турксибский,51,10000000
Бостандыкский,63,38000000
Алмалинский,57,12000000
Наурызбайский,56,18500000
Алмалинский,34,13500000
Бостандыкский,65,27000000
Жетысуский,70,15000000
Ауэзовский,30,10500000
Бостандыкский,76,45000000
Ауэзовский,94,35000000
Наурызбайский,69,32000000
Наурызбайский,95,47000000
Алмалинский,50,29000000
Алмалинский,44,17300000
Ауэзовский,66,22800000
Бостандыкский,79,28000000
Алмалинский,77,34000000
Бостандыкский,90,32000000
Бостандыкский,53,28990000
Жетысуский,45,12500000
Наурызбайский,57,18500000
Ауэзовский,43,13200000
Бостандыкский,67,27500000
Ауэзовский,46,12900000
Бостандыкский,90,37000000
Бостандыкский,74,25500000
Алмалинский,97,33000000
Бостандыкский,150,50000000
Бостандыкский,31,12000000
Алмалинский,52,20600000
Жетысуский,45,15500000
Жетысуский,64,23000000
Ауэзовский,86,36800000
Бостандыкский,120,57000000
Бостандыкский,77,38000000
Жетысуский,63,13400000
Бостандыкский,85,27000000
Жетысуский,61,15000000
Медеуский,40,24500000
Жетысуский,42,12000000
Ауэзовский,64,23000000
Бостандыкский,55,33500000
Алмалинский,58,22300000
Бостандыкский,59,20500000
Бостандыкский,135,82000000
Бостандыкский,38,16000000
Алмалинский,60,21000000
Ауэзовский,74,22000000
Медеуский,120,82000000
Бостандыкский,55,21700000
Бостандыкский,73,41461550
Ауэзовский,41,14500000
Ауэзовский,61,15300000
Алмалинский,91,22500000
Медеуский,64,35000000
Ауэзовский,59,15600000
Алмалинский,60,20800000
Алмалинский,75,28000000
Алатауский,67,12000000
Бостандыкский,38,21000000
Ауэзовский,56,19500000
Турксибский,49,10500000
Бостандыкский,54,28290000
Алмалинский,42,17300000
Бостандыкский,110,55000000
Алмалинский,120,51600000
Бостандыкский,115,74000000
Алатауский,66,23500000
Бостандыкский,170,95750000
Медеуский,100,81000000
Алмалинский,70,27500000
Турксибский,41,11000000
Медеуский,100,85000000
Алатауский,40,13000000
Алмалинский,144,49999900
Медеуский,35,18500000
Бостандыкский,50,35000000
Ауэзовский,56,14800000
Алмалинский,77,14000000
Бостандыкский,77,36000000
Бостандыкский,58,29000000
Алмалинский,76,13800000
Жетысуский,64,17000000
Жетысуский,100,30000000
Бостандыкский,68,21000000
Ауэзовский,40,11800000
Бостандыкский,46,26000000
Бостандыкский,88,40000000
Алмалинский,55,18200000
Ауэзовский,146,47000000
Ауэзовский,58,16200000
Алмалинский,59,21500000
Жетысуский,63,13500000
Алмалинский,92,61000000
Бостандыкский,71,28000000
Медеуский,90,29000000
Бостандыкский,70,32000000
Алмалинский,65,17700000
Алмалинский,131,21000000
Жетысуский,51,23000000
Алатауский,79,12500000
Ауэзовский,40,23500000
Ауэзовский,70,35500000
Жетысуский,92,14500000
Алмалинский,63,22800000
Ауэзовский,57,37000000
Жетысуский,90,15300000
Ауэзовский,70,23200000
Ауэзовский,84,53000000
Бостандыкский,198,21200000
Алмалинский,38,13000000
Жетысуский,57,13600000
Алмалинский,64,48500000
Бостандыкский,131,36000000
Наурызбайский,68,42000000
Алмалинский,65,25000000
Ауэзовский,62,24990000
Наурызбайский,80,32000000
Медеуский,72,47900000
Жетысуский,47,13800000
Жетысуский,42,10700000
Бостандыкский,60,23000000
Медеуский,48,19800000
Турксибский,99,17500000
Жетысуский,62,15000000
Жетысуский,65,15500000
Алатауский,104,38700000
Медеуский,42,26800000
Жетысуский,65,15500000
Медеуский,71,38000000
Алмалинский,58,22000000
Медеуский,100,43000000
Жетысуский,77,21800000
Медеуский,90,50000000
Бостандыкский,85,58900000
Медеуский,102,44000000
Бостандыкский,144,17500000
Ауэзовский,42,31990000
Жетысуский,72,15500000
Медеуский,63,49000000
Алмалинский,195,20000000
Ауэзовский,61,13800000
Ауэзовский,42,18500000
Жетысуский,57,10600000
Ауэзовский,43,12000000
Алмалинский,41,45000000
Медеуский,60,82000000
Бостандыкский,100,23500000
Ауэзовский,44,27500000
Бостандыкский,85,28500000
Медеуский,77,37000000
Бостандыкский,50,20000000
Бостандыкский,115,55000880
Жетысуский,63,19000000
Бостандыкский,48,29000000
Бостандыкский,33,15000000
Жетысуский,35,11600000
Алмалинский,110,57000000
Бостандыкский,33,13000000
Ауэзовский,63,24000000
Бостандыкский,55,24000000
Бостандыкский,70,34300000
Турксибский,68,18990000
Бостандыкский,61,20700000
Турксибский,68,19900000
Бостандыкский,99,37000000
Наурызбайский,90,35500000
Бостандыкский,63,39800000
Ауэзовский,61,17500000
Бостандыкский,105,42000000
Наурызбайский,78,15000000
Ауэзовский,76,25000000
Бостандыкский,69,34500000
Бостандыкский,65,23500000
Ауэзовский,32,12500000
Бостандыкский,87,35000000
Медеуский,52,13000000
Наурызбайский,60,14000000
Бостандыкский,58,27000000
Бостандыкский,60,29000000
Алмалинский,51,23000000
Наурызбайский,45,12000000
Бостандыкский,65,52000000
Алмалинский,78,23500000
Наурызбайский,59,13500000
Бостандыкский,70,45000000
Ауэзовский,42,14400000
Медеуский,42,16200000
Ауэзовский,42,15000000
Ауэзовский,114,46000000
Наурызбайский,98,23000000
Наурызбайский,108,21500000
Наурызбайский,98,19000000
Наурызбайский,93,17500000
Алатауский,37,13400000
Ауэзовский,59,17900000
Наурызбайский,59,20000000
Алмалинский,47,17500000
Алмалинский,139,39900000
Ауэзовский,120,40000000
Медеуский,120,85500800
Медеуский,67,38500000
Медеуский,72,35000000
Алмалинский,40,13500000
Бостандыкский,117,67000000
Медеуский,130,55000000
Бостандыкский,83,57490000
Бостандыкский,68,29700000
Ауэзовский,68,22800000
Алмалинский,98,34500000
Наурызбайский,40,13500000
Алмалинский,68,17890000
Ауэзовский,90,27000000
Алмалинский,75,29000000
Жетысуский,62,18000000
Алмалинский,58,27000000
Алмалинский,57,13100000
Бостандыкский,64,35800000
Бостандыкский,61,21500000
Алмалинский,57,13000000
Медеуский,60,19000000
Жетысуский,64,15500000
Бостандыкский,120,77000000
Наурызбайский,39,11500000
Медеуский,52,27000000
Медеуский,98,50000000
Медеуский,157,78000000
Медеуский,165,63000000
Наурызбайский,59,19500000
Турксибский,41,10500000
Наурызбайский,38,12600000
Медеуский,68,33500000
Алатауский,52,11800000
Ауэзовский,52,20500000
Ауэзовский,70,28500000
Алмалинский,42,25500000
Медеуский,52,27000000
Алмалинский,38,15500000
Ауэзовский,39,15500000
Бостандыкский,90,34500000
Ауэзовский,61,15700000
Медеуский,67,38500000
Алмалинский,45,35000000
Бостандыкский,97,45500000
Бостандыкский,48,23000000
Алмалинский,117,57990000
Бостандыкский,82,55000000
Медеуский,72,37000000
Ауэзовский,82,21500000
Ауэзовский,84,39000000
Ауэзовский,38,12800000
Медеуский,106,76000000
Бостандыкский,67,38500000
Бостандыкский,75,42000000
Ауэзовский,39,13500000
Ауэзовский,42,14000000
Медеуский,90,39900000
Алатауский,86,33000000
Бостандыкский,60,30000000
Жетысуский,69,26500000
Ауэзовский,40,13200000
Бостандыкский,57,18300000
Бостандыкский,109,68000000
Алмалинский,130,48754830
Ауэзовский,58,16000000
Ауэзовский,40,13600000
Медеуский,93,43800000
Алмалинский,47,15900000
Медеуский,45,20700000
Алмалинский,69,26827992
Турксибский,100,20500000
Медеуский,71,36000000
Алмалинский,52,19500000
Алмалинский,90,46980000
Ауэзовский,34,11855000
Алмалинский,42,16810775
Алмалинский,110,38000000
Ауэзовский,65,25000000
Ауэзовский,125,46000000
Алмалинский,177,79000000
Медеуский,120,82000000
Медеуский,140,52000000
Медеуский,99,35500000
Бостандыкский,44,17500000
Медеуский,330,60000000
Медеуский,48,18300000
Алмалинский,77,29748537
Медеуский,120,83000000
Бостандыкский,55,22000000
Алмалинский,75,52000000
Ауэзовский,59,16500000
Наурызбайский,51,20000000
Алмалинский,90,23500000
Алмалинский,17,22400000
Ауэзовский,78,21300000
Медеуский,56,35500000
Медеуский,83,43000000
Бостандыкский,169,13000000
Бостандыкский,90,35500000
Бостандыкский,55,21000000
Бостандыкский,83,23300000
Медеуский,54,69900000
Медеуский,52,55000000
Ауэзовский,63,22000000
Медеуский,32,83000000
Бостандыкский,125,16800000
Бостандыкский,140,87906000
Алмалинский,60,15500000
Медеуский,109,57000000
Медеуский,118,75000000
Бостандыкский,67,32500000
Алатауский,139,22000000
Ауэзовский,32,12500000
Бостандыкский,55,26200000
Бостандыкский,50,21000000
Ауэзовский,40,22000000
Ауэзовский,75,23400000
Ауэзовский,75,36500000
Бостандыкский,57,22200000
Медеуский,145,82000000
Бостандыкский,94,35500000
Бостандыкский,35,12000000
Бостандыкский,40,14000000
Бостандыкский,38,14700000
Медеуский,60,21000000
Ауэзовский,37,12000000
Алмалинский,83,22000000
Медеуский,67,64900000
Бостандыкский,114,17300000
Медеуский,162,60000000
Медеуский,165,35500000
Ауэзовский,99,33500000
Бостандыкский,83,16000000
Бостандыкский,38,12900000
Бостандыкский,24,30000000
Бостандыкский,58,42000000
Медеуский,99,34000000
Алатауский,48,13500000
Бостандыкский,45,48000000
Алмалинский,105,16000000
Ауэзовский,48,34000000
Алмалинский,83,21000000
Жетысуский,55,13500000
Бостандыкский,50,18400000
Бостандыкский,64,34000000
Бостандыкский,178,70100000
Медеуский,120,84000000
Бостандыкский,75,27000000
Ауэзовский,75,24000000
Медеуский,115,65000000
Алмалинский,70,28000000
Медеуский,65,25500000
Медеуский,114,58999999
Медеуский,58,16500000
Алмалинский,135,61000000
Жетысуский,75,20000000
Турксибский,32,12000000
Бостандыкский,130,82000000
Бостандыкский,121,83904000
Бостандыкский,60,43344000
Бостандыкский,83,54000000
Турксибский,63,26000000
Бостандыкский,41,16800000
Медеуский,83,59900000
Алмалинский,105,36000000
Жетысуский,79,11000000
Бостандыкский,27,29000000
Турксибский,78,12950000
Бостандыкский,43,22000000
Бостандыкский,60,37480000
Алатауский,86,19300000
Ауэзовский,58,25500000
Турксибский,83,15000000
Алмалинский,48,24000000
Бостандыкский,64,55000000
Бостандыкский,90,23500000
Наурызбайский,74,14800000
Бостандыкский,74,26800000
Бостандыкский,46,18400000
Медеуский,60,85000000
Бостандыкский,120,77000000
Медеуский,130,24700000
Бостандыкский,82,24000000
Бостандыкский,83,46500000
Медеуский,65,33000000
Турксибский,54,13000000
Алмалинский,60,30000000
Бостандыкский,38,20300000
Ауэзовский,84,33500000
Бостандыкский,66,22000000
Жетысуский,33,11000000
Алмалинский,90,45000000
Ауэзовский,105,40000000
Алмалинский,44,17500000
Турксибский,94,33000000
Бостандыкский,160,93000000
Медеуский,87,48000000
Алмалинский,130,90000000
Медеуский,95,44000000
Жетысуский,68,18500000
Ауэзовский,105,28000000
Бостандыкский,70,32000000
Бостандыкский,60,26000000
Ауэзовский,75,35000000
Бостандыкский,76,26000000
Медеуский,120,83000000
Алмалинский,145,66000000
Алмалинский,36,18000000
Бостандыкский,105,53000000
Ауэзовский,60,16500000
Алмалинский,41,24000000
Медеуский,111,60500000
Наурызбайский,64,15500000
Алатауский,50,15000000
Ауэзовский,75,22000000
Бостандыкский,63,22000000
Бостандыкский,95,41000000
Ауэзовский,56,20500000
Наурызбайский,38,12660000
Турксибский,67,16000000
Медеуский,48,18300000
Медеуский,75,39000000
Алмалинский,65,21000000
Бостандыкский,77,36880000
Алмалинский,42,15500000
Бостандыкский,63,21300000
Медеуский,118,75000000
Ауэзовский,72,21000000
Ауэзовский,128,58000000
Ауэзовский,69,25000000
Ауэзовский,30,12500000
Бостандыкский,135,61500000
Алмалинский,121,38500555
Медеуский,146,60000000
Наурызбайский,38,12300000
Медеуский,78,52000000
Бостандыкский,47,28500000
Ауэзовский,160,21500000
Алмалинский,74,18000000
Алмалинский,160,28000000
Жетысуский,74,11300000
Бостандыкский,35,42480000
Алатауский,96,17000000
Алмалинский,21,58000000
Жетысуский,117,23500000
Турксибский,120,11500000
Алмалинский,35,33800000
Жетысуский,73,25750000
Наурызбайский,40,25000000
Ауэзовский,85,23500000
Медеуский,53,95000000
Бостандыкский,189,21000000
Наурызбайский,57,11500000
Бостандыкский,108,60000000
Алмалинский,92,36500000
Турксибский,60,14000000
Наурызбайский,40,19500000
Бостандыкский,45,12500000
Ауэзовский,42,16500000
Ауэзовский,40,11200000
Бостандыкский,45,20990000
Алатауский,36,14000000
Медеуский,63,32500000
Бостандыкский,85,42000000
Алмалинский,62,26000000
Бостандыкский,62,27990000
Ауэзовский,76,30000000
Алатауский,88,23500000
Ауэзовский,54,25000000
Ауэзовский,78,26000000
Ауэзовский,61,16000000
Алмалинский,55,19000000
Бостандыкский,68,33900000
Бостандыкский,77,44000000
Медеуский,140,73000000
Ауэзовский,58,17000000
Бостандыкский,125,57900000
Ауэзовский,120,40000000
Ауэзовский,54,16000000
Медеуский,41,19000000
Бостандыкский,79,35480000
Алатауский,58,20000000
Медеуский,189,95000000
Алмалинский,91,33000000
Бостандыкский,61,29900000
Алмалинский,45,32500000
Медеуский,88,22500000
Наурызбайский,90,28000000
Бостандыкский,43,17500000
Бостандыкский,68,35500000
Ауэзовский,41,15500000
Алмалинский,32,12000000
Бостандыкский,60,28000000
Алмалинский,53,21000000
Алмалинский,37,16000000
Алмалинский,63,25000000
Алмалинский,42,22000000
Алмалинский,70,27000000
Алмалинский,74,23500000
Алмалинский,73,35000000
Алмалинский,70,30400000
Алмалинский,85,32000000
Алмалинский,46,16500000
Алмалинский,68,28000000
Алмалинский,58,27000000
Алмалинский,73,37000000
Алмалинский,110,42500000
Алмалинский,100,39000000
Алмалинский,52,25000000
Алмалинский,74,24500000
Медеуский,118,31000000
Турксибский,67,18000000
Бостандыкский,132,98000000
Медеуский,121,60000000
Алмалинский,110,38000000
Бостандыкский,105,54000000
Бостандыкский,70,28000000
Жетысуский,75,25000000
Ауэзовский,50,19000000
Бостандыкский,57,22000000
Жетысуский,59,17000000
Ауэзовский,121,49000000
Ауэзовский,73,25000000
Алмалинский,160,45000000
Алмалинский,58,19000000
Алмалинский,36,15500000
Бостандыкский,52,28300000
Медеуский,115,69000000
Бостандыкский,43,15000000
Алмалинский,53,14500000
Наурызбайский,140,67700000
Бостандыкский,70,32500000
Бостандыкский,54,25000000
Ауэзовский,138,48000000
Ауэзовский,42,14000000
Ауэзовский,60,17900000
Турксибский,45,15000000
Ауэзовский,62,20000000
Алмалинский,36,16900000
Медеуский,90,47000000
Алмалинский,145,70000000
Алмалинский,31,15000000
Алмалинский,45,25000000
Бостандыкский,42,19500000
Турксибский,40,12500000
Медеуский,72,31000000
Алмалинский,43,17000000
Бостандыкский,120,87000000
Ауэзовский,62,15000000
Алмалинский,42,15850000
Медеуский,86,56000000
Алатауский,67,20000000
Бостандыкский,40,13000000
Алмалинский,66,22000000
Алмалинский,47,15900000
Ауэзовский,58,17000000
Алатауский,43,13000000
Медеуский,83,43500000
Бостандыкский,63,21500000
Медеуский,109,75900000
Медеуский,52,23000000
Ауэзовский,125,43500000
Ауэзовский,43,13000000
Алмалинский,168,68900000
Медеуский,54,38000000
Алмалинский,66,27000000
Турксибский,65,17000000
Наурызбайский,69,29000000
Ауэзовский,44,16500000
Бостандыкский,117,55000000
Алмалинский,161,53000000
Медеуский,81,57000000
Ауэзовский,41,12000000
Бостандыкский,98,65000000
Ауэзовский,68,28000000
Бостандыкский,61,22000000
Ауэзовский,33,11500000
Алмалинский,38,15500000
Ауэзовский,41,11200000
Алмалинский,34,13000000
Жетысуский,43,11000000
Ауэзовский,42,14800000
Ауэзовский,90,28000000
Алмалинский,74,25000000
Бостандыкский,135,60000000
Бостандыкский,59,18000000
Бостандыкский,38,19000000
Ауэзовский,42,16800000
Ауэзовский,117,45000000
Бостандыкский,43,19000000
Медеуский,102,48000000
Бостандыкский,43,12000000
Бостандыкский,83,35000000
Турксибский,42,11500000
Алмалинский,70,24500000
Ауэзовский,85,32000000
Алмалинский,116,70000000
Бостандыкский,82,65000000
Жетысуский,47,13500000
Алатауский,55,20500000
Алмалинский,72,26000000
Алатауский,65,18400000
Алатауский,46,13000000
Бостандыкский,117,65000000
Алатауский,47,13500000
Бостандыкский,109,65500000
Алатауский,41,13500000
Ауэзовский,112,51000000
Бостандыкский,62,21300000
Алатауский,54,19500000
Жетысуский,66,15700000
Турксибский,73,30000000
Бостандыкский,75,28500000
Ауэзовский,100,35000000
Бостандыкский,53,25000000
Алмалинский,45,15500555
Жетысуский,60,16500000
Алмалинский,75,48500000
Бостандыкский,92,39000000
Бостандыкский,80,32500000
Бостандыкский,31,11000000
Ауэзовский,45,15500000
Алмалинский,76,35000000
Медеуский,220,70000000
Жетысуский,62,25000000
Жетысуский,50,14000000
Медеуский,140,67500000
Ауэзовский,43,13000000
Бостандыкский,33,13700000
Бостандыкский,120,67000000
Алмалинский,103,42000000
Медеуский,86,48000000
Алмалинский,76,28500000
Алмалинский,53,24000000
Турксибский,69,27000000
Медеуский,50,28000000
Алмалинский,45,15900000
Жетысуский,54,16000000
Турксибский,88,19000000
Жетысуский,55,15200000
Бостандыкский,43,16200000
Бостандыкский,40,17000000
Бостандыкский,105,51000000
Бостандыкский,69,24000000
Бостандыкский,63,23500000
Медеуский,87,65000000
Медеуский,36,31800000
Ауэзовский,150,45000000
Бостандыкский,132,51000000
Бостандыкский,34,13000000
Наурызбайский,165,27500000
Алатауский,55,20000000
Ауэзовский,106,39000000
Ауэзовский,74,25000000
Бостандыкский,110,61000000
Бостандыкский,90,38500000
Бостандыкский,105,39000000
Бостандыкский,60,23000000
Жетысуский,33,11000000
Алмалинский,52,24000000
Алатауский,60,19500000
Медеуский,36,31900000
Алатауский,60,20500000
Алмалинский,49,22800000
Медеуский,53,30000000
Ауэзовский,120,42000000
Алмалинский,57,20500000
Бостандыкский,125,49999999
Бостандыкский,39,16999999
Бостандыкский,84,22000000
Медеуский,51,79000000
Алмалинский,160,25000000
Алатауский,79,19000000
Алатауский,58,19500000
Бостандыкский,60,20300000
Алатауский,62,25000000
Алатауский,84,26000000
Алатауский,84,24000000
Жетысуский,84,17000000
Алатауский,51,24500000
Алатауский,84,25000000
Алатауский,84,24500000
Бостандыкский,84,22400000
Алатауский,67,25000000
Бостандыкский,84,69000000
Алатауский,148,27000000
Жетысуский,90,13700000
Алатауский,44,24500000
Алатауский,84,23500000
